town_code,town_name,population,size,region,coastal,work_town_code,work_town_name,work_town_size,job_density,income,university,perc_age_35_to_64_l4,pop_in_ks4,perc_age_18_l2,perc_age_18_l3,perc_age_19_full_time_higher_ed,perc_age_19_sustained_further_ed,perc_age_19_apprenticeships,perc_age_19_sustained_emp_over_0,perc_age_19_sustained_emp_over_10000,perc_age_22_l1_to_l2,perc_age_22_l3_to_l5,perc_age_22_l6_to_l8,avg_level_age_22,education_score
E35001253,Stoke-on-Trent BUASD,270726,City,West Midlands,Non-coastal,E30000273,Stoke-on-Trent,Majority town and city (Large Towns),Working,Cities,University,Low,3108,77.49517064,41.98325821,28.63577864,22.36164736,13.83526384,48.80952381,22.90862291,31.5,41.8,23.7,3.27960103,-3.005746412
E35001256,Accrington BUASD,35456,Medium Towns,North West,Non-coastal,E30000170,Blackburn,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,459,84.09586057,47.93028322,30.50108932,27.45098039,14.59694989,42.48366013,20.04357298,27.6,47,24.1,3.440087146,-1.843068303
E35001257,Bedford BUASD,87590,Large Towns,East of England,Non-coastal,E30000166,Bedford,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Medium,914,82.27571116,46.82713348,35.55798687,19.14660832,8.424507659,44.63894967,20.02188184,26,42.5,29,3.551422319,-1.499777889
E35001258,Peterlee BUASD,27871,Medium Towns,North East,Coastal,E30000275,Sunderland,Majority conurbation,Residential,Higher deprivation towns,No university,Low,405,79.01234568,37.28395062,22.22222222,26.17283951,20,42.22222222,21.97530864,29.3,47.8,19.7,3.197530864,-2.833260415
E35001260,Exeter BUASD,113507,Large Towns,South West,Non-coastal,E30000206,Exeter,Majority town and city (Large Towns),Working,Mid deprivation towns,University,Medium,1002,84.01598402,41.55844156,26.44710579,22.25548902,13.87225549,53.09381238,28.64271457,27.3,48.7,22,3.30738523,-1.845804349
E35001261,Bristol BUASD,535907,City,South West,Coastal,E30000180,Bristol,Majority town and city (Large Towns),Working,Cities,University,Medium,5052,79.94059406,40.15841584,27.6128266,20.09105305,12.7672209,50.81155978,26.3064133,33,42.6,21,3.168844022,-3.311315437
E35001263,Corby BUASD,54927,Medium Towns,East Midlands,Non-coastal,E30000194,Corby,Majority town and city (small),Working,Higher deprivation towns,No university,Low,690,77.21335269,28.73730044,21.01449275,20.28985507,14.05797101,52.60869565,27.39130435,42,38.2,18.1,3.042028986,-5.304883474
E35001264,Reigate BUASD,22123,Medium Towns,South East,Non-coastal,E30000196,Crawley,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,High,186,79.03225806,55.91397849,45.69892473,8.602150538,NA,40.32258065,21.50537634,21.4,35.3,40.1,3.811827957,2.956932707
E35001266,Stourport-on-Severn BUASD,20112,Medium Towns,West Midlands,Non-coastal,E30000289,Worcester and Kidderminster,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,212,89.62264151,47.16981132,28.30188679,23.58490566,15.09433962,52.35849057,26.41509434,29.9,45.5,23.7,3.396226415,-0.607509386
E35001267,Prudhoe BUASD,10853,Small Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Mid deprivation towns,No university,Medium,131,78.6259542,42.7480916,26.71755725,35.8778626,22.90076336,51.14503817,20.61068702,27.8,45.9,22.6,3.297709924,-2.380949821
E35001268,Hastings BUASD,91053,Large Towns,South East,Coastal,E30000061,Hastings,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,1036,74.9034749,38.22393822,21.23552124,17.47104247,7.528957529,43.14671815,22.39382239,30.1,50.4,16.4,3.074324324,-4.524893803
E35001270,Stockport BUASD,105878,Large Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Working,Higher deprivation towns,No university,Medium,1149,82.68059182,54.30809399,34.81288077,21.49695387,13.5770235,43.60313316,21.58398607,19.9,50.6,27.4,3.55178416,0.87953903
E35001272,Rugby BUASD,70628,Medium Towns,West Midlands,Non-coastal,E30000195,Coventry,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,797,80.25157233,46.28930818,37.01380176,17.18946048,10.79046424,51.94479297,24.09033877,25.7,42,29.5,3.52195734,-0.019761952
E35001276,Marlow BUASD,14823,Small Towns,South East,Non-coastal,E30000218,High Wycombe and Aylesbury,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,High,154,88.31168831,72.07792208,55.19480519,12.33766234,7.142857143,34.41558442,12.33766234,14.4,34,49,4.220779221,6.194485959
E35001278,Aylesbury BUASD,71977,Medium Towns,South East,Non-coastal,E30000218,High Wycombe and Aylesbury,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,812,82.49075216,51.91122072,32.63546798,14.90147783,8.374384236,49.75369458,26.10837438,26,44,26.5,3.406403941,-1.69002387
E35001279,Solihull BUASD,123187,Large Towns,West Midlands,Non-coastal,E30000169,Birmingham,Majority conurbation,Working,Lower deprivation towns,No university,Medium,1469,91.42273656,65.48672566,50.71477195,16.40571818,11.09598366,48.12797822,20.21783526,12.2,44.4,42.5,4.144996596,6.08208782
E35001281,Ipswich BUASD,144957,Large Towns,East of England,Non-coastal,E30000222,Ipswich,Majority town and city (Large Towns),Working,Higher deprivation towns,University,Low,1577,79.83512999,44.51490171,25.36461636,19.21369689,13.31642359,53.77298668,27.20355105,31.5,44.6,22.2,3.237793278,-2.933200988
E35001282,Liversedge BUASD,17697,Small Towns,Yorkshire and The Humber,Non-coastal,E30000219,Huddersfield,Majority conurbation,Residential,Higher deprivation towns,No university,Low,208,88.46153846,56.73076923,38.46153846,23.07692308,18.75,54.80769231,28.36538462,20.3,43.5,33.8,3.754807692,2.260009885
E35001283,Penistone BUASD,9817,Small Towns,Yorkshire and The Humber,Non-coastal,E30000004,Barnsley,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,117,89.74358974,58.11965812,47.00854701,15.38461538,8.547008547,48.71794872,13.67521368,17.1,43.6,38.5,3.965811966,3.867275387
E35001284,Basildon BUASD,107123,Large Towns,East of England,Non-coastal,E30000268,Southend,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1297,76.69753086,36.65123457,19.66075559,17.34772552,12.02775636,49.65304549,26.98535081,33.6,47.1,15.4,2.979953739,-5.41965103
E35001286,Worksop BUASD,41820,Medium Towns,East Midlands,Non-coastal,E30000291,Worksop and Retford,Majority town and city (small),Working,Higher deprivation towns,No university,Low,491,79.22606925,50.91649695,31.56822811,23.01425662,14.46028513,52.13849287,27.08757637,28.6,44.9,25.5,3.49694501,1.754186025
E35001287,Chertsey BUASD,13753,Small Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Lower deprivation towns,No university,Medium,141,82.9787234,56.02836879,35.46099291,12.05673759,NA,55.31914894,22.69503546,23,45.3,28.8,3.581560284,1.42390104
E35001288,Chelmsford BUASD,110507,Large Towns,East of England,Non-coastal,E30000188,Chelmsford,Majority town and city (Large Towns),Working,Lower deprivation towns,University,Medium,1238,82.06785137,56.46203554,38.77221325,16.2358643,9.935379645,50.96930533,23.50565428,22.5,42.2,32.8,3.664781906,0.94857465
E35001290,Standish BUASD,13701,Small Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,202,94.55445545,70.2970297,51.98019802,22.77227723,18.81188119,39.6039604,18.81188119,8.9,43.1,47,4.331683168,8.401826191
E35001291,Fazeley BUASD,7637,Small Towns,West Midlands,Non-coastal,E30000169,Birmingham,Majority conurbation,Working,Mid deprivation towns,No university,Low,89,95.50561798,53.93258427,33.70786517,13.48314607,12.35955056,64.04494382,39.3258427,26.7,45.6,27.8,3.539325843,-4.430811734
E35001292,Andover BUASD,41761,Medium Towns,South East,Non-coastal,E30000159,Andover,Majority town and city (small),Working,Mid deprivation towns,No university,Low,459,83.87799564,42.70152505,21.78649237,17.64705882,10.23965142,60.34858388,35.07625272,24.5,53.6,19.5,3.20043573,-2.772802761
E35001293,Watton BUASD,8417,Small Towns,East of England,Non-coastal,E30000135,Thetford and Mildenhall,Majority rural,Residential,Mid deprivation towns,No university,Low,94,86.17021277,28.72340426,15.95744681,17.0212766,10.63829787,53.19148936,38.29787234,38.7,48.4,NA,2.893617021,-7.275898747
E35001295,Warlingham BUASD,9092,Small Towns,South East,Non-coastal,E30000234,London,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,81,86.41975309,53.08641975,30.86419753,23.45679012,18.51851852,54.32098765,35.80246914,22.5,50,NA,3.481481481,2.051194602
E35001297,Wingerworth BUASD,6049,Small Towns,East Midlands,Non-coastal,E30000190,Chesterfield,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,55,85.45454545,58.18181818,36.36363636,25.45454545,18.18181818,58.18181818,32.72727273,NA,50.9,NA,3.945454545,4.063559848
E35001298,Woking BUASD,105367,Large Towns,South East,Non-coastal,E30000212,Guildford and Aldershot,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,1010,88.29365079,63.19444444,47.02970297,10.89108911,6.03960396,48.11881188,22.47524752,15.1,44.8,38,3.921782178,3.941592707
E35001299,Chesham BUASD,22356,Medium Towns,South East,Non-coastal,E30000218,High Wycombe and Aylesbury,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Medium,260,80.38461538,45.76923077,42.30769231,12.30769231,5.769230769,46.92307692,22.69230769,30.9,32.1,36.3,3.7,0.812772287
E35001301,Woodley BUASD,35470,Medium Towns,South East,Non-coastal,E30000256,Reading,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,434,88.47926267,60.59907834,40.32258065,18.20276498,10.13824885,55.52995392,25.11520737,20.1,42.4,34.7,3.755760369,2.864376637
E35001302,Yeadon BUASD,19668,Small Towns,Yorkshire and The Humber,Non-coastal,E30000229,Leeds,Majority conurbation,Working,Lower deprivation towns,No university,Medium,194,87.11340206,51.03092784,36.08247423,20.6185567,14.43298969,48.45360825,24.74226804,30.1,36.7,30.6,3.520618557,1.810213402
E35001303,Clay Cross BUASD,12925,Small Towns,East Midlands,Non-coastal,E30000190,Chesterfield,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,135,81.48148148,39.25925926,25.92592593,19.25925926,11.85185185,50.37037037,21.48148148,32.3,46.6,18.8,3.192592593,-3.075401189
E35001305,Runcorn BUASD,61789,Medium Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Working,Higher deprivation towns,No university,Low,748,85.82887701,44.9197861,29.41176471,20.58823529,13.36898396,48.79679144,23.79679144,35.7,36.6,25.5,3.338235294,-0.192779991
E35001306,Wellingborough BUASD,49128,Medium Towns,East Midlands,Non-coastal,E30000224,Kettering and Wellingborough,Majority town and city (small),Working,Higher deprivation towns,No university,Low,606,80.0330033,36.13861386,31.35313531,17.82178218,10.0660066,51.48514851,22.77227723,35.6,35.3,26.4,3.320132013,-3.134681857
E35001307,Telford BUASD,142723,Large Towns,West Midlands,Non-coastal,E30000278,Telford,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1803,77.81475319,44.25956739,27.73155851,20.68774265,12.97836938,51.35884637,25.12479201,30.3,42.4,24.4,3.32723239,-2.608572746
E35001308,Ditton BUASD,25982,Medium Towns,South East,Non-coastal,E30000242,Medway,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Low,302,86.42384106,51.98675497,29.8013245,14.2384106,8.609271523,54.96688742,29.8013245,31.2,40.9,26.6,3.450331126,1.184695615
E35001311,Egham BUASD,25996,Medium Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Lower deprivation towns,University,Medium,207,85.50724638,51.20772947,28.98550725,15.94202899,8.695652174,55.07246377,29.46859903,23.4,51.2,22,3.338164251,0.707683043
E35001312,Portsmouth BUASD,238137,City,South East,Coastal,E30000254,Portsmouth,Majority town and city (Large Towns),Working,Cities,University,Medium,2311,74.71861472,38.61471861,22.93379489,23.02033752,13.630463,51.53613154,25.44353094,30.2,47,18.8,3.09736045,-4.509175593
E35001313,Wolverhampton BUASD,210319,Large Towns,West Midlands,Non-coastal,E30000288,Wolverhampton and Walsall,Majority conurbation,Mixed,Higher deprivation towns,University,Low,2422,82.24607762,43.22873658,40.04954583,18.49710983,10.15689513,36.04459125,13.79025599,26.7,39.8,31.6,3.620148637,-0.921340992
E35001314,Staines BUASD,25736,Medium Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Lower deprivation towns,No university,Medium,204,87.74509804,51.96078431,31.8627451,19.11764706,14.70588235,54.90196078,33.33333333,21.5,50.2,26.8,3.524509804,0.939761686
E35001315,Torquay BUASD,49094,Medium Towns,South West,Coastal,E30000279,Torquay and Paignton,Majority town and city (small),Working,Higher deprivation towns,No university,Low,463,76.02591793,38.66090713,22.67818575,21.38228942,11.66306695,46.22030238,20.51835853,27.7,55.3,15.1,3.090712743,-4.248263303
E35001316,Nottingham BUASD,289301,City,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Working,Cities,University,Low,2824,74.46883853,34.31303116,27.97450425,21.95467422,10.65864023,38.98725212,16.50141643,34.1,39.6,21.8,3.159348442,-4.513907919
E35001318,Paignton BUASD,64410,Medium Towns,South West,Coastal,E30000279,Torquay and Paignton,Majority town and city (small),Mixed,Higher deprivation towns,No university,Low,760,77.63157895,41.05263158,28.94736842,23.15789474,13.28947368,49.47368421,19.47368421,25.7,49.2,23.7,3.415789474,-1.370497847
E35001320,Grimsby BUASD,88243,Large Towns,Yorkshire and The Humber,Coastal,E30000211,Grimsby,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1058,76.65406427,35.63327032,21.26654064,26.65406427,12.47637051,39.69754253,17.67485822,30.1,48.6,17.5,3.137996219,-4.230230033
E35001321,West Hallam BUASD,6016,Small Towns,East Midlands,Non-coastal,E30000200,Derby,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,70,92.85714286,55.71428571,35.71428571,22.85714286,21.42857143,60,31.42857143,15.5,49.3,35.2,3.857142857,4.226679705
E35001322,Weston-Super-Mare BUASD,83641,Large Towns,South West,Coastal,E30000285,Weston-super-Mare,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,938,85.5923159,46.31803629,26.11940299,22.81449893,11.30063966,52.45202559,23.88059701,21.5,53.3,22.9,3.41684435,-1.649922599
E35001323,Beeston (Broxtowe) BUASD,51479,Medium Towns,East Midlands,Non-coastal,E30000249,Nottingham,Majority conurbation,Mixed,Lower deprivation towns,No university,Medium,458,83.18777293,50.43668122,38.20960699,23.36244541,14.19213974,49.34497817,20.08733624,25.6,40,32.8,3.674672489,1.863838366
E35001324,Warwick BUASD,31345,Medium Towns,West Midlands,Non-coastal,E30000228,Leamington Spa,Majority town and city (small),Working,Lower deprivation towns,No university,Medium,262,86.64122137,49.61832061,38.16793893,21.75572519,13.35877863,49.61832061,25.19083969,20,47.7,30.8,3.687022901,1.848750453
E35001325,Filton BUASD,59495,Medium Towns,South West,Non-coastal,E30000180,Bristol,Majority town and city (Large Towns),Working,Lower deprivation towns,University,Medium,643,81.18195956,45.87869362,34.21461897,19.9066874,12.90824261,60.18662519,33.12597201,29.1,40.6,28.7,3.510108865,0.105832143
E35001326,Stafford BUASD,68472,Medium Towns,West Midlands,Non-coastal,E30000271,Stafford,Majority town and city (small),Working,Mid deprivation towns,University,Medium,696,82.04022989,46.83908046,35.20114943,17.52873563,11.06321839,49.85632184,24.13793103,24.8,43.6,29.4,3.527298851,0.269932299
E35001327,West Kingsdown BUASD,5484,Small Towns,South East,Non-coastal,E30000281,Tunbridge Wells,Majority town and city (small),Mixed,Lower deprivation towns,No university,Low,50,86,52,30,NA,NA,52,24,32.7,44.9,NA,3.24,-1.622388812
E35001329,Rotherham BUASD,109691,Large Towns,Yorkshire and The Humber,Non-coastal,E30000261,Sheffield,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,1369,79.69320672,41.49013879,30.31409788,22.20598977,11.39517896,44.77720964,20.3798393,30.5,42.4,23.7,3.296566837,-2.558529299
E35001332,Leyland BUASD,38805,Medium Towns,North West,Non-coastal,E30000255,Preston,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,484,81.19834711,51.65289256,34.09090909,19.21487603,12.19008264,49.79338843,23.14049587,21.1,48.9,28,3.588842975,-0.307191378
E35001333,Leeds BUASD,474632,City,Yorkshire and The Humber,Non-coastal,E30000229,Leeds,Majority conurbation,Working,Cities,University,Low,4776,79.61876833,41.41181399,30.46482412,19.61892797,9.380234506,41.1641541,18.80234506,34.6,38.4,23.9,3.260887772,-3.030755738
E35001334,Mansfield BUASD,77551,Large Towns,East Midlands,Non-coastal,E30000240,Mansfield,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,892,76.34529148,39.12556054,26.9058296,22.42152466,12.89237668,48.31838565,22.19730942,36.2,38.4,23.5,3.265695067,-2.974283833
E35001335,Kingston upon Hull BUASD,284321,City,Yorkshire and The Humber,Coastal,E30000220,Hull,Majority town and city (Large Towns),Working,Cities,University,Low,3012,80.81009296,35.32536521,24.23638778,27.25763612,16.63346614,43.8247012,21.77954847,32.9,46.9,18.7,3.193227092,-3.775531531
E35001337,Swadlincote BUASD,45000,Medium Towns,East Midlands,Non-coastal,E30000183,Burton upon Trent,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,539,76.80890538,36.92022263,22.26345083,22.07792208,14.6567718,53.80333952,29.87012987,34.1,42.2,20.4,3.12244898,-3.510452167
E35001340,Northwich BUASD,45471,Medium Towns,North West,Non-coastal,E30000197,Crewe,Majority town and city (small),Working,Mid deprivation towns,No university,Medium,533,79.73733583,58.16135084,33.77110694,21.38836773,12.75797373,44.65290807,21.76360225,19.7,48.6,29.1,3.589118199,1.845068827
E35001341,Iver Heath BUASD,8065,Small Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Lower deprivation towns,No university,Medium,90,80,43.33333333,33.33333333,20,14.44444444,43.33333333,26.66666667,25.3,44,27.5,3.422222222,-1.80935831
E35001345,Rainford BUASD,5831,Small Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,66,83.33333333,59.09090909,37.87878788,18.18181818,NA,48.48484848,15.15151515,25.4,35.8,37.3,3.803030303,3.478766662
E35001346,Stroud BUASD,32670,Medium Towns,South West,Non-coastal,E30000209,Gloucester,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,344,83.13953488,51.45348837,36.3372093,14.8255814,12.20930233,51.45348837,21.22093023,28.7,40.6,29.2,3.549418605,1.887360609
E35001347,Lancaster BUASD,48085,Medium Towns,North West,Non-coastal,E30000076,Lancaster and Morecambe,Majority town and city (small),Working,Higher deprivation towns,No university,Medium,494,87.22109533,46.45030426,34.41295547,18.82591093,13.15789474,43.52226721,17.61133603,31.4,38.7,27.3,3.425101215,-0.646814835
E35001348,Harlow BUASD,82059,Large Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,963,78.92004154,45.89823468,26.99896158,13.08411215,7.684319834,54.51713396,28.66043614,27,47.8,21.9,3.266874351,-2.725442527
E35001349,Wokingham BUASD,42728,Medium Towns,South East,Non-coastal,E30000256,Reading,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,High,438,89.49771689,67.80821918,52.51141553,12.55707763,7.534246575,46.57534247,21.00456621,14.9,37.6,45.9,4.182648402,5.85280724
E35001350,Kidsgrove BUASD,26293,Medium Towns,West Midlands,Non-coastal,E30000273,Stoke-on-Trent,Majority town and city (Large Towns),Residential,Mid deprivation towns,No university,Low,313,79.55271565,39.93610224,22.36421725,24.28115016,16.61341853,56.23003195,27.47603834,35.6,42.2,20.6,3.185303514,-2.735907801
E35001351,Littleborough BUASD,12370,Small Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Residential,Lower deprivation towns,No university,Medium,147,92.5170068,63.26530612,44.21768707,27.89115646,17.68707483,43.53741497,20.40816327,12.8,53.4,33.8,3.891156463,5.578225985
E35001352,Camberley BUASD,38038,Medium Towns,South East,Non-coastal,E30000212,Guildford and Aldershot,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,378,84.39153439,53.17460317,38.35978836,14.55026455,8.201058201,53.43915344,27.24867725,24.7,42.8,30.6,3.608465608,1.590340639
E35001353,Slough BUASD,155298,Large Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Higher deprivation towns,No university,Medium,1864,87.12446352,53.96995708,45.33261803,13.89484979,7.188841202,40.77253219,19.15236052,18.5,44.6,35.4,3.823497854,1.065438284
E35001354,Tynemouth BUASD,67519,Medium Towns,North East,Coastal,E30000245,Newcastle,Majority conurbation,Working,Higher deprivation towns,No university,Medium,692,84.65991317,41.82344428,28.17919075,27.89017341,16.1849711,43.93063584,20.23121387,29.5,46.7,22.3,3.352601156,-0.422807617
E35001356,Alfreton BUASD,22763,Medium Towns,East Midlands,Non-coastal,E30000240,Mansfield,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,270,75.18518519,36.2962963,22.22222222,20.74074074,15.55555556,51.85185185,29.25925926,39,39.4,18.6,3.048148148,-3.910234467
E35001357,Colchester BUASD,119441,Large Towns,East of England,Non-coastal,E30000193,Colchester,Majority town and city (Large Towns),Working,Mid deprivation towns,University,Medium,1252,78.75399361,48.08306709,29.95207668,16.85303514,8.226837061,50.95846645,24.84025559,26.2,44.8,26.7,3.436102236,-0.347520473
E35001358,Derby BUASD,255394,City,East Midlands,Non-coastal,E30000200,Derby,Majority town and city (Large Towns),Working,Cities,University,Medium,2889,80.99030471,41.58587258,30.97957771,21.35687089,14.39944618,48.66735895,25.02596054,32.2,39.6,25.8,3.372447214,-2.106119887
E35001359,Wimborne Minster BUASD,15174,Small Towns,South West,Non-coastal,E30000110,Poole,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,155,90.32258065,60.64516129,38.70967742,20.64516129,10.96774194,48.38709677,25.16129032,22.7,46.1,29.2,3.587096774,2.520143131
E35001360,Kingsnorth (Ashford) BUASD,6563,Small Towns,South East,Non-coastal,E30000160,Ashford,Majority town and city (small),Residential,Lower deprivation towns,No university,Medium,98,81.63265306,41.83673469,35.71428571,10.20408163,NA,51.02040816,31.63265306,38,30,30,3.37755102,0.535576067
E35001361,Ryde BUASD,23999,Medium Towns,South East,Coastal,E30000070,Isle of Wight,Majority town and city (small),Residential,Higher deprivation towns,No university,Low,259,71.04247104,29.34362934,25.0965251,19.69111969,10.42471042,43.62934363,18.14671815,35.6,39.5,17.2,2.88030888,-6.719105219
E35001362,Cramlington BUASD,27683,Medium Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Working,Mid deprivation towns,No university,Low,307,85.01628664,43.97394137,29.31596091,30.61889251,19.54397394,53.74592834,27.36156352,27.7,44.3,24.4,3.394136808,-0.572707818
E35001363,Grantham BUASD,41998,Medium Towns,East Midlands,Non-coastal,E30000054,Grantham,Majority town and city (small),Working,Higher deprivation towns,No university,Low,523,84.5124283,49.33078394,30.59273423,21.22370937,12.61950287,47.22753346,21.22370937,27.4,43,27.8,3.518164436,-0.730646543
E35001365,Wombwell BUASD,23355,Medium Towns,Yorkshire and The Humber,Non-coastal,E30000004,Barnsley,Majority conurbation,Residential,Higher deprivation towns,No university,Low,291,79.3814433,37.45704467,25.77319588,27.14776632,17.18213058,46.04810997,21.99312715,29,50.3,19,3.23024055,-2.719940087
E35001366,Chester-le-Street BUASD,37164,Medium Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,445,87.86516854,49.43820225,32.58426966,29.21348315,18.42696629,54.38202247,24.26966292,27.7,43.6,26.8,3.507865169,1.662574397
E35001367,Kesgrave BUASD,18975,Small Towns,East of England,Non-coastal,E30000222,Ipswich,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,226,91.59292035,64.60176991,44.24778761,9.292035398,6.194690265,49.55752212,27.43362832,22.8,41.5,35.7,3.862831858,4.536116811
E35001370,Epsom BUASD,31474,Medium Towns,South East,Non-coastal,E30000234,London,Majority conurbation,Working,Lower deprivation towns,No university,High,274,86.49635036,60.58394161,47.44525547,15.69343066,9.854014599,44.52554745,17.51824818,16.7,39.9,41.7,4.01459854,3.382407391
E35001373,Minster (Swale) BUASD,18760,Small Towns,South East,Coastal,E30000242,Medway,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,256,87.890625,40.234375,23.4375,20.3125,8.59375,47.265625,23.4375,33.9,45.1,19.5,3.16796875,-4.122655533
E35001374,Horsforth BUASD,18895,Small Towns,Yorkshire and The Humber,Non-coastal,E30000229,Leeds,Majority conurbation,Mixed,Lower deprivation towns,University,Medium,185,90.81081081,65.94594595,40.54054054,24.32432432,16.75675676,51.89189189,27.02702703,16.1,47.8,34.9,3.864864865,6.131528057
E35001375,Hoylake BUASD,10909,Small Towns,North West,Coastal,E30000168,Birkenhead,Majority conurbation,Residential,Lower deprivation towns,No university,High,125,93.6,70.4,56,16.8,12,33.6,13.6,14.5,36.3,48.4,4.296,8.608192498
E35001376,Coventry BUASD,325949,City,West Midlands,Non-coastal,E30000195,Coventry,Majority town and city (Large Towns),Working,Cities,University,Low,3681,80.97309051,43.19108453,35.58815539,19.83156751,11.2741103,44.68894322,20.42923119,29.2,41.3,27.3,3.452051073,-1.69358297
E35001378,Rayleigh BUASD,95580,Large Towns,East of England,Non-coastal,E30000268,Southend,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Low,1151,87.7497828,57.68896612,33.44917463,18.50564726,14.07471764,52.73675065,30.06081668,20.4,47.7,30,3.642919201,1.641847199
E35001379,Wigan BUASD,103608,Large Towns,North West,Non-coastal,E30000284,Warrington and Wigan,Majority conurbation,Working,Higher deprivation towns,No university,Low,1201,83.5970025,49.87510408,33.72189842,24.22980849,15.1540383,49.95836803,21.81515404,26,42.2,29.9,3.589508743,0.54457022
E35001380,Partington BUASD,7912,Small Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Residential,Higher deprivation towns,No university,Low,114,81.57894737,35.96491228,21.92982456,21.92982456,15.78947368,54.38596491,27.19298246,36.3,44.2,NA,3.105263158,-4.786682178
E35001381,Dudley (North Tyneside) BUASD,5497,Small Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Higher deprivation towns,No university,Low,73,68.49315068,26.02739726,13.69863014,32.87671233,19.17808219,57.53424658,28.76712329,46.6,34.2,NA,2.780821918,-8.709049788
E35001385,Middlesbrough BUASD,174700,Large Towns,North East,Non-coastal,E30000093,Middlesbrough and Stockton,Majority town and city (Large Towns),Working,Higher deprivation towns,University,Low,2110,78.76777251,39.38388626,30.56872038,23.55450237,14.31279621,38.19905213,15.49763033,27.4,43,26.8,3.426066351,-2.322986391
E35001386,Waltham Abbey BUASD,18743,Small Towns,East of England,Non-coastal,E30000234,London,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,208,83.17307692,46.63461538,31.25,16.34615385,10.57692308,56.25,30.76923077,23.1,47.6,26.4,3.456730769,-0.181586177
E35001387,Consett BUASD,24828,Medium Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Mixed,Higher deprivation towns,No university,Medium,293,87.37201365,52.55972696,35.83617747,29.69283276,18.0887372,46.41638225,18.43003413,22.4,45.2,30.6,3.679180887,0.495638768
E35001388,Whitworth BUASD,7500,Small Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Residential,Higher deprivation towns,No university,Low,73,76.71232877,50.68493151,34.24657534,32.87671233,26.02739726,50.68493151,19.17808219,24,41.3,33.3,3.630136986,1.415224113
